"votes","reviewID","reviewDate","courseID","instructorID","semester","inMajorMinor","whyTake","primaryComponent","tags","rating","difficulty","value","hours","again","instructorEffectiveness","instructorEnthusiasm","instructorAccommodationLevel","instructorEnjoyed","instructorAgain","wasAuthorized","content"
0,"4ae8ff7a-c421-4faf-8490-2dbc813ecd30","2022-11-16 16:00:14.882+00","FMMC0101","DF5327E57DC65C9CA22E0045B842BBA0","S22","neither","Specific interest","{Papers,Readings}","{""Chill and Relaxed"",""Fair Grading"",""No Exams""}",6,5,4,3,True,6,6,6,True,True,1,"She is very kind and the material is interesting. I have no interest in film or media, but I did enjoy the class. This is a good class to get art requirment for if it is needed. A couple essays and reading annotations due weekly. "
0,"38d800da-5c8e-47f8-bab1-aaabe24b71a5","2022-11-16 17:34:08.849+00","GHLT0257","ED7B73CCE3292B075FD7382C30BFFEB5","S22","minor","To try something new","{Papers,Research,Readings}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",7,7,8,10,True,8,8,8,True,True,0,"The readings are important because we address them during class discussions. There is a wide breadth of material covered. There are a few large writing assignments but you are given ample time to complete them. The professor is helpful and accommodating."
0,"3921dfa5-9e27-4976-b604-6ca4444b8ff3","2022-11-16 17:44:59.888+00","FREN0205","943ECA4FC732B31E4F1E816A3704589A","F22","neither","Specific interest","{Discussions,Papers,Exams}","{""Chill and Relaxed"",""Easy Grading"",""Easy Exams""}",6,5,5,3,True,5,6,6,True,True,1,"This French class was not difficult. The emphasis with Professor Poulin-Deltour is discussion, and much of the class is spent practicing speaking. There is some grammar and literature to go over, but it is not excessive. There are a few very short written responses and the exams are not. Good class to take."
0,"77a4c3a4-1b72-493e-b412-706f7b392e69","2022-11-16 18:37:07.834+00","PSCI0103","6A6F6A8F0A1686D4AD3BFA45FB359454","F22","major","Required for Major/Minor","{Readings,Papers,Discussions}","{""Constant Reading"",""Fair Grading"",""No Exams""}",5,5,5,2,True,5,5,5,False,True,1,"Sebnum does a great way at being enthusiastic while teaching and tries to relate it back to current events to keep students engaged.  The three essays required for the semester parent too challenging and she's always able to help at office hours. Although, there is a decent amount of reading but you don't have exams. "
0,"25d61be1-c11d-4065-9f93-a7e5f7478174","2022-11-16 20:15:02.268+00","NSCI0200","BAB94ED5A7F9F15A1BC3CAFD71E4911A","S22","major","Elective for Major/Minor","{Exams,Readings,Homework}","{""Chill and Relaxed"",""Constant Reading"",""Easy Grading""}",5,3,6,2,True,9,9,8,True,True,0,"The material in the class varied from being really interesting to boring, but necessary. There was not much homework besides readings and a couple of questions due every class. I would recommend this course if you're a neuroscience major and want a simple class that doesn't require too much effort."
0,"51067b37-7fd6-4fb4-a960-07c3fffa1d90","2022-11-16 20:20:47.173+00","PHIL0280","ED16FFB18CB76EA016EC85B22F9DAF28","S22","neither","Distribution elective","{Papers,Lectures,Presentations}","{""Constant Reading"",""Fair Grading""}",2,6,3,3,False,4,5,5,False,False,1,"I did not enjoy this class at all. There were a lot of difficult required readings due every class. I did not like the professor's style of teaching because it focused on students creating presentations of the material and students teaching every class for the last two thirds of the semester. Do not take this class if you want an easy class with minimal work."
0,"b35adef6-23f8-4629-8222-45ded318dd53","2022-11-16 23:06:04.552+00","MATH0226","D3CD48D2B8CAD51ACB0F48C000189315","S22","major","Elective for Major/Minor","{Lectures,""Group work"",Exams}","{""Chill and Relaxed"",""Lots of Homework"",""Fair Grading""}",5,6,5,7,True,6,5,6,False,False,1,"Olinick was approachable and hosted office hours frequently. There was a lot of material and homework in this class, so it was a bit time-consuming. But it's an interesting class especially if you wanna do applied math. Also, exams were in-person but not timed. "
0,"a0dd1741-4b00-42e4-88b6-302fd7754b80","2022-11-08 04:08:01.071+00","HEBM0201","B08C0725FED9D9AECD7CD5094149492F","F22","neither","To try something new","{""Group work"",Discussions}","{""Chill and Relaxed""}",10,2,7,2,True,7,9,10,True,True,1,"MICHAL IS THE GOAT!!!! So sweet, super fun, and class content is largely self-directed. Emphasis is on grammar and writing, with board games, plays, songs, and research projects. Michal makes her classes feel like a family, and she's become a mother figure to me over the course of my time here. Anytime I'm missing home she invites us over to her house for home cooked Israeli dinners, and she also makes the best cakes and bedouin tea. Less focus on vocab acquisition than other language classes, but you'll learn a ton about Israeli culture and gain a wonderful community. Absolutely take a class with Michal if you get a chance!"
0,"b30ae2ba-c4a7-4d3b-85c6-5afeb0cfad5a","2022-11-17 17:54:39.354+00","SOCI0201","F4588AA52B12EE804AA7D201056A8E79","F22","minor","Needed to fill schedule","{Presentations,Papers,Readings}","{""Chill and Relaxed"",""Constant Reading"",""No Exams""}",7,5,7,2,True,5,7,7,True,True,1,"This course was super chill. However the reading were long and a lot. One presentation on a specific reading of your choice. The class had one big assignment which was several 2 page papers and an interview. Definitely manageable given that you have all semester.  "
0,"3f71b550-ae80-4286-b61b-31cf182406d1","2022-11-16 15:49:27.656+00","BLST0101","608426B96A7E0EC1A3BD3032DE87A40A","F22","neither","Specific interest","{""Group work"",Readings,Papers}","{""Chill and Relaxed"",""Constant Reading"",""Fair Grading""}",7,4,6,2,True,5,6,6,False,False,0,"10-20 page readings that we go over in class. He is chill and attendance is not required. The essays are worth a lot but only 2 essays throughout the course. Quizzes are take home. Plus final is a group project."
0,"213f0755-bd25-4f95-99c2-6469b8086737","2022-11-18 20:24:28.437+00","FYSE1011","20BB18F56A41D6C8F3E9DBF6F51BFA9D","F22","neither","Other","{Homework}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",10,1,4,1,True,9,10,10,True,True,1,"I really liked this class. It was my FYS and it was very laid back. I rarely had homework and it was like one journal entry every other week. Prof. Taylor is a great musician and one of the chillest instructors I've ever had. We literally just listen to music for an hour and fifteen minutes and talk about it. He's also a very easy grader. Highly recommend taking this if you want an easy care free class"
0,"bf13d101-37fb-427e-83e7-d401bac3c8f8","2022-11-28 16:14:49.923+00","MATH0200","BCBA68AEB3B1C7D9F8A69E3CBAA98374","F22","minor","Required for Major/Minor","{Projects,Exams,Homework}","{""Lots of Homework"",""Tough Grading"",""Difficult Exams""}",2,8,2,9,False,2,7,5,False,False,1,"I felt like this course was not taught in the proper way. We were just given Theorems to read and were expected to understand them and prove them. There was no intuition behind this teaching style. The exams were unnecessarily hard with tough proofs that were harshly graded(almost no partial credit is ever given). Overall the experience was not great and the class felt like is was much harder than it was supposed to."
0,"2a973f1b-b474-4fa8-923a-265e76579e26","2022-11-18 15:13:49.915+00","HIST0109","0162432A5673641A2E0E92AD63FFFA3F","F22","neither","Distribution elective","{Papers,Exams,Discussions}","{""Chill and Relaxed"",""Easy Grading"",""Easy Exams""}",7,2,5,3,True,8,9,9,True,True,0,"Chill course to get the history requirement and one region requirement out of the way. Midterm was quite easy because a comprehensive study guide was provided, and  the final is take home so I doubt that will be an issue. There is some reading, but it's far from an overwhelming amount. Two of three possible short essays must be written over the term, but grading is fairly lenient. The course material is interesting and the lectures are engaging, even as someone with little to no past experience with Middle Eastern history. "
0,"b3691684-f9a3-46b0-8ab7-2090e720f7f9","2022-11-18 16:25:11.772+00","HIST0201","A1254A934DA9A43687CCFFA052E45058","F21","minor","Elective for Major/Minor","{Lectures,Papers,Discussions}","{""Chill and Relaxed"",""Constant Reading"",""Fair Grading""}",5,4,3,2,False,5,10,6,False,False,1,"The lectures were relatively boring, and the writing assignments were not particularly difficult. Though, there was an excessive amount of assigned reading, that was not entirely necessary to do. I would advise this class as an easy grade, though not entirely interesting to me personally. "
0,"425cfe41-e4f3-4191-bcf7-dc52c4b2d7b8","2022-11-18 20:20:36.542+00","HIST0103","D2A10AF977306BF58B10DC58EEA6A640","F22","neither","Distribution elective","{Readings,Homework}","{""Lots of Homework"",""Difficult Exams""}",3,5,4,3,False,2,9,4,False,False,1,"I think Burnham is a very good historian but she's a bit scattered. We don't get our projects back promptly, nor our tests. She also is not the greatest at responding to emails. There's a lot of random assignments that aren't particularly interesting. It's a semi easy class for a distribution requirement though."
0,"23bfb4cb-f49d-484a-98c1-d8797a4e9c5e","2022-11-29 17:12:36.504+00","RELI0221","5BF99E8B7F619EE65C57E3B07E011A68","F22","neither","Specific interest","{Readings,Papers,Discussions}","{Slow-Paced,""Constant Reading"",""Fair Grading""}",7,4,10,2,True,9,8,10,True,True,1,"Great class if you have any interest in ancient Chinese philosophy. The texts can be confusing at times but Professor does a great job explaining everything while letting students reach their own conclusions. "
0,"9d4a0da1-af24-40fe-a1f9-036743c17a27","2022-11-20 20:00:48.966+00","SPAN0338","9B7DF7493908B6FD994192E2DD7EB246","S22","neither","Someone recommended it","{Homework,Presentations,Discussions}","{""Chill and Relaxed"",""Lots of Homework"",""Tough Grading""}",7,5,6,6,True,9,9,9,False,False,0,"Tomé este curso online. Creo que si estuviera en persona, sería mucho mejor porque solo había algunas ciertas personas que participaron en clase. Las tareas eran principalmente escuchar los podcasts, pero los podcasts son súper largos como 2 horas en total cada día que tuvimos clase. La profa al principio calificó muy duramente, pero luego pareció mejor. Los trabajos requerían mucho tiempo, pero no son muy difíciles. Todavía te recomendaría si quieres una clase de español que no tiene un montón de escritura."
0,"3e6dbc0d-02b0-455f-95b9-85ce40261648","2022-11-21 06:57:24.706+00","CSCI0200","FF5EAE40C3FC9F2AE50BE07E65D4142C","S22","major","Required for Major/Minor","{Homework,Exams}","{""Difficult Exams"",""Tough Grading""}",3,7,5,4,False,2,5,5,False,False,1,"Professor Dickerson's teaching was helpful at times, but a lot of the time material was hard to grasp. Any questions for clarification were answered with confusing jargon-filled answers. Homework (due twice a week and graded on accuracy) would be way more difficult than the examples given in class."
0,"f76287f0-e4fe-4200-a98a-1f842bd3197d","2022-11-21 07:16:10.2+00","CSCI0202","F6822B69DB1BFEF738BC8FF68C068640","F22","major","Required for Major/Minor","{Lectures,Exams,Homework}","{""Difficult Exams""}",5,6,6,6,True,8,7,8,True,True,1,"Pete does an amazing job at making sure that everyone is being accommodated for, and that everyone is on the same page in lectures. He is very good at giving valuable and understandable answers to all questions, he is very reasonable with extensions, and was willing tweak the grading scale to make things more fair. Hard exams though."
0,"a7b4cf4e-f519-4b70-9834-1d8bfd1025b6","2022-11-21 15:10:35.802+00","CMLT0309","4B2EA87CFDECC2A1C584557A278166EF","F21","neither","Other","{Readings,Papers,Lectures}","{""Chill and Relaxed"",""Constant Reading"",""Fair Grading""}",7,5,7,4,True,9,10,7,True,True,0,"As an English major I might be a little biased, but for a 300 level course this is very manageable. Professor Cohen is an extremely engaging lecturer. The primary work for the course are the readings. You read 12 twelve novels (a book a week) and write three papers. You don’t have to read all the novels (I did and would recommend doing so if you want to get your money’s worth out of the course l!). He is fairly chill grader and just an awesome, intelligent guy. Highly recommended. "
0,"eec6ff2d-78ca-4755-b81f-d81cb7bbbee4","2022-11-21 22:57:35.482+00","GEOG0220","798336D763BAF962081BCC85267BD218","S22","neither","Specific interest","{Papers,Exams,Lectures}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",9,7,9,6,True,10,10,10,True,True,1,"This is a great course that I would highly recommend.  Professor Mayer expects a lot, however, she is very enthusiastic.  It is important to know it will be a difficult course, but very much worth it."
0,"6fc36528-52d7-4dff-b2f2-c8d9fb38ddc5","2022-11-21 23:30:02.096+00","FYSE1573","1DAF2F53B85EC4561E658926C6B070B6","F21","neither","To try something new","{Screenings,Papers,Discussions}","{""Chill and Relaxed"",""Endless Writing"",""Fair Grading""}",10,1,10,6,True,10,10,10,True,True,0,"Race and Representation was a great class, and my first one going into freshman year of college. You can make it by without doing the readings, as there are many other sources of academic consumption such as videos and podcasts. She is not a good first year advisor."
0,"bc5cc64f-e3ea-4b4d-99c2-9dd6fec3600e","2022-11-21 23:34:54.965+00","PHIL0235","ED16FFB18CB76EA016EC85B22F9DAF28","F21","neither","Specific interest","{Readings,Lectures,Papers}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",8,5,5,3,True,8,10,10,True,True,1,"Philosophy of Race was a new course at the time it was being taught. I have very fond memories in that class. Professor Khalifa was teaching, and I grew on to have a very good relationship with him. Now that he’s gone though, this review and class is irrelevant as he was the only one willing to teach such a course."
0,"97a024b9-79a5-47a0-bd5e-4aa25918c4fc","2022-11-22 05:08:38.196+00","PSCI0305","076325FE8E9D69193C080B0052AB9561","F21","minor","Specific interest","{Discussions,Lectures,Papers}","{Fast-Paced,""Tough Grading""}",10,8,10,5,True,10,10,10,True,True,1,"Professor Dry is very tough, but also very fair.  He says it like it is, which I found very valuable.  You will improve as a student and a writer.  He is very enthusiastic about the content which makes the class so much better.  I highly recommend taking a class with Professor Dry.  This was my lowest grade at Middlebury, but I would still take it again."
0,"62ac0f46-fee5-4e52-8de9-31adf6d2fc18","2022-11-22 05:15:12.722+00","HEBM0103","CBEDEE05A100CB6231D20C783D4C0091","S21","neither","Specific interest","{Discussions,Homework,Exams}","{""Fair Grading"",""Chill and Relaxed""}",10,5,8,0,True,10,10,10,True,True,1,"This is a great course.  The small class size makes it a great experience.  Professor Alasiri was amazing.  He is a great teacher and I would highly recommend a course with him.  He is available for office hours often to ensure you are prepared for exams."
0,"90bc2553-49fe-4af1-a904-5fcc6777877d","2022-11-30 17:45:54.829+00","AMST0101","38281666015C523B87B3FB8F52EC48DA","S22","neither","Specific interest","{Readings,Papers}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",9,2,8,3,True,7,7,8,True,False,0,"He is beyond accommodating to students' needs and curates such interesting modules. The weekly reflection papers were short and just an insight into your personal takeaways from the reading. I think about this class a lot. "
0,"31608336-bcc2-4f4c-841c-2cfe107d1043","2022-11-22 05:21:04.414+00","HEBM0201","B08C0725FED9D9AECD7CD5094149492F","F22","neither","Specific interest","{Exams,Discussions}","{""Chill and Relaxed""}",10,5,10,3,True,10,10,10,True,True,1,"Professor Strier is amazing.  Professor Strier makes it more than just a class, and it is a lot of fun (and includes baked goods and Professor Strier has created an amazing community for anyone interested in Hebrew and/or Israeli culture, both in and outside the classroom).  It was a small class, which made it even better to learn Hebrew.  The class becomes focussed on topics you are most interested in learning.  If you want to learn to talk about sports, politics, or whatever it is you are interested in, you will get to do just that!"
0,"0473b66b-360a-44c8-87d6-098d7a85ad8b","2022-11-26 00:23:51.571+00","HIST0380","E4A28AA344AF0CCC1F602126E482A0D9","F22","neither","Other","{Papers,Readings,Discussions}","{""Constant Reading"",""Fair Grading"",Fast-Paced}",10,6,10,3,True,10,10,10,True,True,1,"Professor Clinton and Professor Mao are very passionate about the material of this course and work well together. The class only meets once a week for 2-3 hours, so there are a lot of readings. You should really try to understand the readings when writing about them on the discussion board (it is required that you do this 4 times during the semester), being a discussion leader with 1-2 classmates, and writing papers. The professors are very chill and adaptable."
0,"106dbf94-623d-4f09-8227-5d25311dcddd","2022-11-26 23:53:32.687+00","BIOL0140","B8254EED4F08BDC932184E2EBD4E7D34","S21","major","Required for Major/Minor","{Lab/Fieldwork,""Group work"",Exams}","{""Chill and Relaxed"",""Constant Reading"",""Fair Grading""}",7,5,6,6,True,7,7,10,True,True,0,"I loved having Professor Moody as a professor. He clearly wanted his students to succeed and was willing to work with students to meet their goals. His workload was manageable, and his lectures help break down the reading."
0,"a744ef79-1379-4a48-a698-9b8fe4811cbd","2022-11-27 01:08:22.722+00","CSCI0145","4347EFF33F703A17CBF34CE12E14464A","S22","major","Required for Major/Minor","{Projects,Homework,Exams}","{""Lots of Homework"",Fast-Paced,""Fair Grading""}",7,6,10,7,True,10,9,9,True,True,1,"Professor Vaccari was the best. His lectures were really clear and always aligned to the problem sets. His class was manageable in terms of the workload, and he gives you time in class to work on the lab where one is able to ask questions."
0,"16a15fdd-09cc-444a-a992-848d292da033","2022-11-28 02:51:20.403+00","HIST0373","FCB3561BB007EF02906627759D017C26","F21","neither","To try something new","{Research,""Group work"",Discussions}","{""Fair Grading"",""No Exams"",""Chill and Relaxed""}",8,4,5,3,True,5,5,5,True,True,1,"This class was taught in a really unique way. We had a lot of readings in the beginning, including one book, but after that the homework level decreased a lot and it was pretty chill. The final project included a lot of research, but it was quite fun and interesting. I really enjoyed the teaching style of the professor and overall enjoyed the class. "
0,"a0def14d-a032-4450-a6d7-f29fc5ec08aa","2022-11-28 14:26:17.3+00","CHNS0270","B8D0B556359BE9D67A4612496DD07E77","S22","neither","Specific interest","{Exams,Readings,Projects}","{""Lots of Homework"",""Fair Grading""}",6,4,5,3,True,5,5,4,False,True,1,"Expect many small reading quizzes, frequent readings from a pretty dry textbook, and lectures that leave you wondering what exactly you're supposed to retain. If you're passionate about Chinese linguistics the class can be pretty fun–there are several class debates about romanization/character simplification."
0,"03e9cf21-23e2-4e1c-8d68-139cf8d67d1b","2022-11-29 03:39:15.939+00","_ART0159","4839CB3B489DA33A457CA972F901AF41","F22","neither","Specific interest","{Lectures,Homework}","{Fast-Paced,""Lots of Homework"",Ungrading}",4,4,4,3,True,4,6,5,False,True,0,"First of all, I am an art person so consider that in my review. The subject matter of Professor Klein's class was not difficult, and the expectations were fairly lax. That being said, class is defined by her extremely long instruction she gives before you even start doing art. It got so bad that she would talk for a minimum of 40 minutes about the day's project before we would draw. This wouldn't be an issue if it were good information she was giving, but often, it was repetitive and unnecessary. On the other hand, as someone who enjoys art, her teaching style is far from combative, and if you're able to put up with fairly tedious lectures, it is a comfortable environment to do art in. "
0,"62970647-686b-4245-bc10-41f099b88053","2022-11-29 17:09:43.445+00","AMST0282","88D1680887AE0661D5A798F901003B2F","F22","neither","To try something new","{Readings,Papers,Discussions}","{""Chill and Relaxed"",""Constant Reading"",""Fair Grading""}",10,5,6,3,True,10,10,10,True,True,0,"The class is very reading heavy and a few papers can be long; however, if you can do most of the reading you'll be fine. Be prepared to talk in class though, Professor Spears appreciates it! He's an amazing teacher, will be taking more classes with him. "
0,"944f9b43-6f8f-49e8-8e56-6463f7b7e050","2022-12-01 19:25:41.514+00","GRMN0350","3634F15F36D6F25A08B4BB0203078FF8","F22","neither","Specific interest","{Readings,Papers,Homework}","{""Lots of Homework"",""Fair Grading"",""No Exams""}",6,5,6,3,True,7,7,6,True,True,1,"I really enjoyed this course! There was consistent homework but it wasn’t too much and it was very clearly for our own benefit. There were also quizzes every two weeks or so that were pretty difficult but Roman is chill about letting us resubmit quizzes for a little grade boost."
0,"5fdd9543-e2f7-4786-88a3-b36382c79433","2022-12-01 21:13:55.957+00","SOCI0318","8F03093486627D4075577A89C0185CC3","F22","major","Elective for Major/Minor","{Papers,Readings,Discussions}","{""Constant Reading"",""Easy Grading"",""No Exams""}",5,4,5,4,True,5,8,6,False,True,1,"Pretty easy class, and if you're into soc this course will be pretty interesting to you. Overall, I liked the material and in class discussions. Prof Tiger is accommodating and the reading aren't too dense. She is very passionate about the content, which can be a bit funny at times. A cool perspective for analyzing society. "
0,"36c01e16-a704-43ce-b8a4-692acb2c9fab","2022-12-02 14:30:04.592+00","FYSE1585","1128BC3BEC9B32BB9275A5B36127526B","F22","neither","To try something new","{Papers,Lectures,Discussions}","{""Chill and Relaxed"",""Easy Grading"",""No Exams""}",6,2,5,1,True,5,5,6,False,True,0,"Professor Magri is very kind and the class was interesting. She is an easy grader and there is not a lot of work outside of class. Most first year seminars have a lot of writing, but our class only wrote one essay."
0,"cc59b2cd-fd84-4846-a43b-ed0551673254","2022-12-04 22:15:13.936+00","GRMN0370","955358ECE78CE73A328BA57180418DD8","F22","major","Elective for Major/Minor","{""Group work"",Lectures,Homework}","{Fast-Paced,""Lots of Homework"",""Tough Grading""}",2,10,2,6,False,4,10,5,False,False,1,"Florence is a very excited person, who has an evident passion for teaching. She's fun to have in class, and she has a good style where instead of exams, we have open note non-collaborative homework worksheets. These are preferred to exams, but OH MY are they painful to do. The content is all accessible through her powerpoints which she uploads, but the slides are not particularly informative, and it is often painful to just even figure out what she wants you to do. The content is occasionally interesting, but the weekly worksheets have really taken the fun out of this class for me. She is also a very strict grader. 50% of your grade is based on the worksheets, and they are graded with brutal precision, despite the fact that her power point slides are not informative, and we have very little guidance for how to actually answer the questions. "
0,"31321cb4-9b74-48ad-80bb-8ad40f92cd88","2022-12-05 00:10:28.203+00","INTD0217","B8E748AD19E33787FEA2FD1F51365D3F","F22","neither","Needed to fill schedule","{Lectures,Homework}","{""Lots of Homework"",""Fair Grading"",""Difficult Exams""}",3,6,5,6,False,5,5,5,False,False,0,"This course is boring. I think it is valuable information to know in life but overall the content is extremely dry. There is a lot of textbook reading to fully grasp the material. Jumping into this subject with no prior knowledge is difficult. "
0,"f03608bf-aff8-445a-9ab8-f3032e5ff2dc","2022-12-05 00:14:25.149+00","GEOG0100","290C9BCEFD0C8F278E72785ECFF6C392","F22","neither","To try something new","{Lectures,Readings,Projects}","{""Constant Reading"",""Fair Grading"",Fast-Paced}",6,5,5,6,True,6,8,6,True,True,1,"This course has been fun. Peter Nelson has a great teaching style. While some of the content was a little boring I think that his lecture style made it better. Labs were probably the most difficult and usually required a good amount of time to complete. "
0,"e894959f-6fbb-4cdc-baba-382b94c14dd9","2022-12-05 17:38:12.417+00","PSCI0290","A826A18A4E638CE4880F8C245CF68D80","F22","neither","Distribution elective","{Lectures,Papers,Presentations}","{Slow-Paced,Project-Heavy,""Fair Grading""}",3,6,5,4,False,4,6,4,False,False,1,"I took this course based on the subject matter (not the professor) I would not recommend it. Professor Lewis is very knowledgeable and enthusiastic about the content, but is not a very engaging lecturer/discussion leader. Assignments are not graded for long periods of time, and lectures are slow and repetitive, despite the content being actually quite interesting. As a professor he is very accommodating and has reasonable expectations. The main thing I would change about this class would be that most of the course deliverables are at the end, rather than the beginning of the semester which makes Nov/Dec more stressful than it has to be. "
0,"0a07bb46-dcbb-498f-ae41-d29dc50989ef","2022-12-06 20:05:48.925+00","ECON0425","AE8B7891A56495B614A4430A64B10F24","F22","major","Required for Major/Minor","{Lectures,Papers,Discussions}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",5,6,6,9,False,10,7,7,False,True,1,"John is a very nice man who really cares about his students. He is always happy and willing to help one with their papers and their questions. John grades fairly and let's do redo papers if they are unsatisfactory. However, class gets really boring sometimes and some of the stuff you read are really hard and boring. "
0,"403c85df-ae95-44d8-82a4-ad85b769d090","2022-12-07 17:50:42.546+00","SPAN0347","D4FDAB73021E533907907BCD2F5131B3","S22","minor","Specific interest","{Discussions,Presentations,Papers}","{""Chill and Relaxed"",""Fair Grading""}",7,4,5,3,True,6,10,7,True,True,1,"Irina is so kind and passionate about teaching. I loved taking her class and would definitely take another course with her. She is very receptive to students' needs, even canceling our midterm paper because we mentioned being stressed. "
0,"91d78f30-aa9b-45fc-b497-3ae8d644c292","2022-12-07 18:06:26.794+00","FYSE1120","5FBA0531A015AE3486D6B3B286296726","F22","neither","Other","{Projects,Papers,Lectures}","{""Chill and Relaxed"",""No Exams""}",8,4,6,1,True,8,9,9,True,True,1,"I really enjoyed this course. The workload was mostly not that heavy and every assignment was discussed far in advance so I never felt too overwhelmed. Professor West is super accommodating, enthusiastic, and effective in teaching, definitely recommend"
0,"89a1028c-63a3-437e-b675-a6aa5aa9bd1b","2022-12-07 19:38:45.157+00","CHEM0104","289055D7CEB6125D296208129D25706D","F22","neither","Pre-requisite for later courses","{Exams,Homework}","{""Chill and Relaxed"",""Fair Grading"",""Easy Exams""}",7,4,5,3,True,7,10,10,True,True,0,"AJ was an awesome lecturer, all of the material she presented was very clear. There are only 2 exams (both are a large portion of your overall grade) but they are pretty representative of the problem sets assigned for homework. The problem sets are graded online which is nice, and gives you unlimited redos at a only small expense of the grade. Overall this was a very fair class and a great intro to chem. "
0,"0151775e-afb7-4a05-ae64-8375294e45c7","2022-12-09 01:32:39.751+00","RUSS0151","F382C1007D96210770BEA299BB90D396","F22","neither","Distribution elective","{Papers,Readings,Discussions}","{Fast-Paced,""Constant Reading"",""Tough Grading""}",8,7,7,8,True,8,9,7,True,True,1,"I really enjoyed this course. Professor Portice was very passionate about the material and gave tough but very fair feedback on the essays we were assigned. I really liked all of the readings, though Brothers Karamazov was significantly longer than the others."
0,"ae76f70e-3d4e-48db-a74c-fffbd1edacbf","2022-12-11 02:41:41.38+00","ECSC0112","43DA1DC94A5922C840F11461809C1B91","F22","major","Required for Major/Minor","{""Group work"",Lab/Fieldwork,Exams}","{""Chill and Relaxed"",""Fair Grading"",""Easy Exams""}",8,5,7,5,True,7,10,8,True,True,0,"Will is an amazing professor who is super passionate about the material. The class is flipped, so you watch the lectures and take notes before the class. The labs are mostly outdoors and are a lot of fun. Highly recommend this course."
0,"299c9759-1ace-40ef-8271-3b60b3b0c145","2022-12-11 17:53:07.266+00","SPAN0220","D4FDAB73021E533907907BCD2F5131B3","F22","minor","Pre-requisite for later courses","{Readings,Discussions}","{""Fair Grading""}",9,5,8,3,False,10,9,10,True,True,1,"I really enjoyed this class with Irina Feldman. She is super caring and understanding of how busy we are throughout the semester and very accommodating of students needs. She explains the material well and if you do with readings and participate in class you will definitely learn."
0,"724d7ba8-27a1-4226-9fc8-626f8d14ac7f","2022-12-12 02:41:46.754+00","ENGL0205","353B68F9AF880E7CA768B19AEB2B9953","F21","neither","Distribution elective","{Papers,Lectures,Discussions}","{Fast-Paced,""Constant Reading"",""Fair Grading""}",5,5,6,3,True,5,7,6,False,False,1,"The lectures are a bit boring because the professor just reads the entire lecture from a piece of paper. But, the discussions are really interesting and make the class a lot more meaningful. The exam is basically just vocab, but the papers are definitely not an easy A, although Baldridge gives good feedback. "
0,"7c9090b0-ad8d-437c-b1c0-2cc629c6ecd6","2022-12-12 04:01:47.007+00","CLAS0131","F2549A47ECAE7C1FEDBC926514656672","F22","neither","Specific interest","{Readings,Lectures,Discussions}","{Fast-Paced,""Constant Reading"",""Tough Grading""}",7,7,7,5,True,7,9,7,True,True,0,"I really enjoyed this class, even though it was definitely tough and a lot of work. The readings are difficult and require focus, but they are interesting and really add to the value of the class. Ms. Chaplin is a fantastic lecturer and great at facilitating discussions among students. Participation is a large part of the class, so show up to discussion sections SUPER prepared and ready to talk about the readings. "
0,"c82648ff-ac11-46bb-a5a9-d4b8ad30313a","2022-12-12 04:13:24.185+00","ECSC0112","43DA1DC94A5922C840F11461809C1B91","F22","major","Required for Major/Minor","{Exams,""Group work"",Lab/Fieldwork}","{""Chill and Relaxed"",""Fair Grading"",""Easy Exams""}",9,5,7,4,True,5,8,8,True,True,1,"This course was so much fun. Will is such a great professor and is super nice and funny. He is really passionate about geology and his enthusiasm was contagious. The labs in this class are fantastic; most of them are outdoors and are a lot of fun. I would 100% recommend taking this course or any class that Will teaches."
0,"a1bfd2fe-2bbd-424b-8d8e-159386776026","2022-12-12 14:55:23.778+00","CSCI0200","ED3B22D73836EA86F9127C0691477535","F21","major","Required for Major/Minor","{Projects,Homework,Exams}","{""Fair Grading"",Fast-Paced}",6,5,5,6,True,8,8,8,True,True,0,"I found the material itself to be kind of boring but Caplan made the class interesting and fun. He used a flipped classroom format where we would watch lecture videos for homework and then come into class and work on problem sets."
0,"5e69157c-ace4-4207-8f13-4a6d7814c635","2022-12-12 15:11:28.912+00","CMLT0205","353B68F9AF880E7CA768B19AEB2B9953","F22","minor","Required for Major/Minor","{Discussions,Papers,Exams}","{""Chill and Relaxed"",""Constant Reading"",""Fair Grading""}",6,5,7,2,True,6,10,5,True,True,1,"This was an interesting course, it was clear that the professor enjoyed the subject and had a lot to say. The coursework was mostly reading, with two essays and a final exam. The workload was very manageable."
0,"ce211e37-1439-4a3b-be2b-e0cfe2785c0c","2022-12-13 04:26:50.316+00","ANTH0304","36ABE68689916ED6DC9A628709F5CD8C","F22","neither","Other","{Readings,Papers}","{""Constant Reading""}",5,5,6,4,False,4,5,5,False,False,1,"This was a reading-heavy course, and I wish that there was more focus on the films that were also assigned. The lectures were sometimes hard to follow, but they were loosely related to the readings. I also wish that discussions were more engaging which may have been possible if the professor had asked more basic questions."
